molecular weight,molecular formula,strength
454.279136,C22H38O6N4,10800849.0
455.085249,C22H17O10N1,2200962.0
455.106379,C19H21O12N1,2911663.0
455.142764,C20H25O11N1,3291644.0
455.201615,C19H29O8N5,3283578.0
455.2743850000001,C21H37O6N5,13674261.0
456.1856310000001,C19H28O9N4,3040951.0
456.222016,C20H32O8N4,15417093.0
457.064514,C21H15O11N1,2294819.0
457.1220290000001,C19H23O12N1,2473631.0
457.184902,C23H27O7N3,3053352.0
457.217265,C19H31O8N5,31311726.0
457.231184,C22H35O9N1,2535309.0
457.25365,C20H35O7N5,8574910.0
457.261694,C30H35O3N1,9287630.999999998
457.267569,C23H39O8N1,2361820.0
457.290035,C21H39O6N5,6371341.0
458.164896,C18H26O10N4,2594691.0
458.201281,C19H30O9N4,30896082.0
458.237666,C20H34O8N4,13316130.0
